"","SourceFile","FileName","ImageWidth","ImageHeight","CreateDate","PictureDirectory","R","G","B","Pct"
"2904","20190822/IMAG0200.JPG","IMAG0200.JPG",3648,2736,"2019:08:21 13:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.774000238393229,0.791262888133977,0.708287144645097,0.1316
"2905","20190822/IMAG0201.JPG","IMAG0201.JPG",3648,2736,"2019:08:21 15:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.840189527926986,0.898144023756501,0.873446438709117,0.0898
"2906","20190822/IMAG0202.JPG","IMAG0202.JPG",3648,2736,"2019:08:21 17:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.844008714596956,0.881265462870657,0.850974853218128,0.1062
"2907","20190822/IMAG0203.JPG","IMAG0203.JPG",3648,2736,"2019:08:21 19:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.584793011886007,0.543926450248148,0.428153637916879,0.13255
"2908","20190822/IMAG0204.JPG","IMAG0204.JPG",3648,2736,"2019:08:21 21:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.510933237830899,0.501575193243199,0.407541110812667,0.16425
"2909","20190822/IMAG0205.JPG","IMAG0205.JPG",3648,2736,"2019:08:21 23:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.502609159605865,0.493572501464349,0.400989381259751,0.16905
"2910","20190822/IMAG0206.JPG","IMAG0206.JPG",3648,2736,"2019:08:22 01:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.495007640176828,0.485608473014424,0.393717558409443,0.1681
"2911","20190822/IMAG0207.JPG","IMAG0207.JPG",3648,2736,"2019:08:22 03:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.501252608369238,0.493150555368359,0.398980888707611,0.16585
"2912","20190822/IMAG0208.JPG","IMAG0208.JPG",3648,2736,"2019:08:22 05:24:08","C:/Users/branc/Desktop/New folder (3)/Snow",0.692457330483535,0.804618529876405,0.766567543289039,0.0633
"2913","20190822/IMAG0209.JPG","IMAG0209.JPG",3648,2736,"2019:08:22 07:24:07","C:/Users/branc/Desktop/New folder (3)/Snow",0.844237196532424,0.88256134206715,0.804338370408811,0.22675
"2914","20190822/IMAG0210.JPG","IMAG0210.JPG",3648,2736,"2019:08:22 08:11:04","C:/Users/branc/Desktop/New folder (3)/Snow",0.809148285680545,0.815686274509802,0.738666771638393,0.22415
"2915","20190822/IMAG0211.JPG","IMAG0211.JPG",3648,2736,"2019:08:22 08:11:18","C:/Users/branc/Desktop/New folder (3)/Snow",0.795187423739395,0.814457997381295,0.749337419482993,0.24185
"2916","20190822/IMAG0212.JPG","IMAG0212.JPG",3648,2736,"2019:08:22 08:11:41","C:/Users/branc/Desktop/New folder (3)/Snow",0.801228704596592,0.820932176149145,0.754717936354874,0.244
"2917","20190903/IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:08:22 08:13:25","C:/Users/branc/Desktop/New folder (3)/Snow",0.950621398206947,0.907451088767727,0.882691072836513,0.36185
"2918","20190903/IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:08:22 08:13:32","C:/Users/branc/Desktop/New folder (3)/Snow",0.789485507777197,0.803010280077155,0.745862818352737,0.20075
"2919","20190903/IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:08:22 08:13:47","C:/Users/branc/Desktop/New folder (3)/Snow",0.787689806194434,0.811098581206891,0.74018864790678,0.2243
"2920","20190903/IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:08:22 08:14:42","C:/Users/branc/Desktop/New folder (3)/Snow",0.79573559485144,0.808898283239673,0.739829183207027,0.2282
