TIMESTAMP_1,TIMESTAMP_2,TIMESTAMP_3,TIMESTAMP_4,Ta_1_1_1,Pa_1_1_1,CO2Sig_1_1_1,H2OSig_1_1_1,RawDist_1_1_1,QualNR_1_1_1,TempCorDist_1_1_1,SnowDepth_1_1_1
yyyy,ddd,HH,MM,C,kPa,arb,arb,NA,NA,NA,NA
2019,227,22,30,13.49693,73.42598,0.8995522,0.8141206,2.924206,243.6944,2.995572,0.204428
2019,227,23,00,13.07078,73.39487,0.8996156,0.8142825,2.919047,241.6611,2.988069,0.2119309
2019,227,23,30,13.13114,73.37065,0.8995478,0.8141883,2.933391,242.5694,3.003068,0.1969321
2019,228,00,00,12.4388,73.35663,0.8996415,0.8143377,2.941389,238.1194,3.007624,0.1923758
2019,228,00,30,11.39602,73.35308,0.8997582,0.8145323,2.952314,240.8472,3.013275,0.1867243
2019,228,01,00,11.09634,73.32236,0.8998232,0.8146533,2.959253,233.4,3.018765,0.1812351
2019,228,01,30,12.00058,73.3149,0.8996687,0.8144307,2.960847,235.1639,3.025189,0.1748109
2019,228,02,00,12.17968,73.30404,0.8995742,0.8142891,2.946633,233.5778,3.011612,0.1883883
2019,228,02,30,11.68455,73.29563,0.8995844,0.8143191,2.957703,235.0361,3.020298,0.1797024
2019,228,03,00,11.31715,73.29649,0.8995813,0.8143556,2.952719,232.9306,3.013267,0.1867331
2019,228,03,30,9.980015,73.29446,0.8995277,0.8143452,2.959886,241.2056,3.013483,0.1865164
2019,228,04,00,8.718316,73.29672,0.8996283,0.8145689,2.951678,243.0972,2.998413,0.2015865
2019,228,04,30,8.437984,73.29391,0.8997638,0.8147643,2.955436,244.575,3.000737,0.1992632
2019,228,05,00,8.464117,73.29687,0.8997136,0.8147073,2.9528,247.0806,2.998201,0.2017991
2019,228,05,30,8.208586,73.28625,0.8997724,0.8147963,2.960317,242.7139,3.004465,0.1955343
2019,228,06,00,9.353592,73.28913,0.8997492,0.8147334,2.980805,231.2167,3.031404,0.1685957
2019,228,06,30,11.60019,73.29175,0.8995808,0.8144301,2.959347,231.5194,3.021485,0.1785144
2019,228,07,00,13.88526,73.3076,0.8989471,0.8135667,2.890919,240.7389,2.963482,0.2365175
2019,228,07,30,15.03818,73.302,0.8991448,0.8137732,2.91345,240.5139,2.992572,0.2074281
2019,228,08,00,16.57211,73.30092,0.900591,0.8153376,2.903578,235.1555,2.990361,0.2096388
2019,228,08,30,17.41503,73.30456,0.8981944,0.8125203,2.879772,230.4361,2.970154,0.2298457
2019,228,09,00,18.26433,73.30978,0.8969486,0.8109858,2.877139,224.7361,2.971763,0.2282368
2019,228,09,30,18.87283,73.31491,0.8968267,0.8108659,2.879028,222.6722,2.976819,0.2231813
2019,228,10,00,19.95947,73.30941,0.897113,0.8110579,2.877861,221.4639,2.981153,0.2188468
2019,228,10,30,20.36977,73.28693,0.8969208,0.8107278,2.882919,222.5056,2.98848,0.2115195
2019,228,11,00,20.90389,73.27608,0.8966255,0.8101987,2.878194,222.425,2.986296,0.213704
2019,228,11,30,21.20945,73.27099,0.8968823,0.8104113,2.87178,222.0056,2.981187,0.2188133
2019,228,12,00,21.64677,73.25771,0.8967219,0.8101429,2.868375,219.9139,2.979863,0.220137
2019,228,12,30,21.9447,73.24078,0.8960996,0.8093772,2.877572,222.9361,2.990928,0.2090714
2019,228,13,00,22.18761,73.223,0.8968386,0.8101196,2.868111,222.5,2.982319,0.2176809
2019,228,13,30,21.76159,73.20886,0.8971082,0.8104696,2.879633,220.8611,2.992139,0.2078606
2019,228,14,00,22.24084,73.17423,0.8970906,0.8103551,2.871491,219.5,2.986101,0.2138986
2019,228,14,30,21.05358,73.1785,0.8962336,0.8094113,2.862566,217.9055,2.970791,0.2292087
2019,228,15,00,17.81676,73.1909,0.8976842,0.8115653,2.896839,228.8139,2.989821,0.2101792
2019,228,15,30,17.46744,73.24123,0.8982244,0.812331,2.863853,232.6583,2.953992,0.2460074
2019,228,16,00,16.12229,73.2307,0.8980737,0.812252,2.882036,237.0278,2.96588,0.2341203
2019,228,16,30,16.36664,73.2144,0.8983419,0.8126002,2.879083,235.8278,2.964083,0.2359165
2019,228,17,00,17.20882,73.18112,0.8982254,0.8123881,2.895989,237.875,2.985821,0.2141795
2019,228,17,30,16.70011,73.17431,0.8984694,0.8127329,2.890175,239.4306,2.97721,0.2227896
2019,228,18,00,16.82488,73.1262,0.8986296,0.8129258,2.889639,238.375,2.977301,0.2226985
2019,228,18,30,16.26661,73.12787,0.898631,0.8129887,2.900441,238.8528,2.985555,0.214445
2019,228,19,00,14.32024,73.1319,0.8985351,0.8129495,2.831419,238.0639,2.904718,0.2952816
2019,228,19,30,12.63143,73.14212,0.8986177,0.8131726,2.857403,237.5444,2.922732,0.2772683
2019,228,20,00,12.67816,73.15975,0.8987639,0.8133472,2.907403,245.7417,2.974111,0.2258886
2019,228,20,30,12.51846,73.18486,0.898861,0.8134838,2.907467,246.2805,2.973345,0.2266554
2019,228,21,00,12.10115,73.16863,0.8989081,0.813557,2.93793,248.4722,3.002306,0.1976935
2019,228,21,30,12.22526,73.15469,0.8989445,0.8136197,2.932505,247.15,2.99741,0.2025893
2019,228,22,00,12.15254,73.16137,0.8989263,0.8135861,2.93738,244.9778,3.002012,0.1979879
2019,228,22,30,11.56429,73.15227,0.8989334,0.813642,2.947286,244.5417,3.00903,0.1909698
2019,228,23,00,11.02905,73.14491,0.8989872,0.8137493,2.9452,242.8306,3.004066,0.195934
2019,228,23,30,10.0357,73.14999,0.8990005,0.8138321,2.960272,242.6722,3.014167,0.1858331
2019,229,00,00,8.984205,73.15404,0.8990812,0.8140076,2.95523,238.8889,3.003439,0.1965613
2019,229,00,30,9.390532,73.14526,0.8990451,0.8139783,2.956625,238.025,3.007009,0.1929906
2019,229,01,00,9.815787,73.13509,0.8988876,0.8137316,2.950644,236.725,3.003191,0.1968083
2019,229,01,30,8.34458,73.12521,0.8990046,0.8139413,2.953672,237.975,2.998441,0.2015591
2019,229,02,00,8.020652,73.12447,0.8991137,0.8141174,2.962022,240.0556,3.005194,0.1948061
2019,229,02,30,7.600111,73.11713,0.8990233,0.8140454,2.970641,236.5889,3.011686,0.1883143
2019,229,03,00,7.211418,73.09062,0.8989111,0.8139241,2.968358,237.2639,3.007286,0.1927139
2019,229,03,30,7.134954,73.07111,0.898953,0.8139942,2.968789,239.0167,3.007312,0.1926881
2019,229,04,00,7.703931,73.05076,0.8989612,0.8139851,2.965836,235.9695,3.007367,0.1926328
2019,229,04,30,7.998282,73.04343,0.8988863,0.8138704,2.978014,235.9139,3.021301,0.1786994
2019,229,05,00,8.223148,73.04082,0.8988764,0.8138312,2.9786,236.5,3.023104,0.1768962
2019,229,05,30,7.928391,73.04328,0.8989497,0.8139251,2.970205,238.9417,3.013,0.1870001
2019,229,06,00,9.47316,73.05535,0.8987762,0.813649,2.963555,240.5639,3.014477,0.1855233
2019,229,06,30,11.3624,73.0603,0.8984893,0.8132039,2.942402,240.7083,3.002969,0.1970309
2019,229,07,00,12.27902,73.05595,0.8981538,0.8127966,2.928781,241.8889,2.993883,0.2061172
2019,229,07,30,13.43227,73.05269,0.8983873,0.8130372,2.910778,239.7278,2.981487,0.2185127
2019,229,08,00,14.74141,73.04257,0.8992428,0.8139442,2.91525,237.3778,2.992882,0.2071182
2019,229,08,30,15.54323,73.02863,0.8972236,0.8115811,2.881586,230.5556,2.962438,0.2375619
2019,229,09,00,16.68369,73.02454,0.8961216,0.8101879,2.895191,227.8306,2.982297,0.2177029
2019,229,09,30,17.73169,73.02573,0.8958976,0.8098444,2.886769,229.8333,2.978995,0.221005
2019,229,10,00,16.23801,73.061,0.8975334,0.8117138,2.892208,237.7722,2.976929,0.2230712
2019,229,10,30,16.72987,73.06075,0.8969907,0.8111725,2.893255,229.925,2.980547,0.2194528
2019,229,11,00,17.38904,73.02328,0.8957918,0.8096789,2.890389,226.5833,2.980975,0.2190244
2019,229,11,30,17.35534,73.02364,0.8963252,0.810221,2.881666,231.6056,2.971785,0.2282147
2019,229,12,00,17.26538,73.03653,0.8962776,0.81027,2.900378,232.5167,2.990633,0.209367
2019,229,12,30,18.78164,72.99088,0.8951975,0.8088298,2.877336,228.2306,2.974615,0.2253849
2019,229,13,00,18.94889,72.98458,0.8958358,0.8094673,2.869497,230.3556,2.967352,0.2326476
2019,229,13,30,18.5456,73.00607,0.8961734,0.8098576,2.890122,230.5556,2.986631,0.2133694
2019,229,14,00,18.56888,72.99345,0.8963732,0.8100811,2.885314,231.3472,2.981766,0.2182344
2019,229,14,30,19.73518,72.96146,0.8963881,0.8099304,2.891758,224.9944,2.994399,0.2056011
2019,229,15,00,19.73227,72.95361,0.8962252,0.8097735,2.882119,227.9111,2.984391,0.2156087
2019,229,15,30,17.93701,72.96604,0.8950416,0.8092001,2.888894,226.3806,2.982244,0.2177565
2019,229,16,00,12.09721,73.07966,0.8022672,0.7165455,2.924094,233.5083,2.988016,0.2119839
2019,229,16,30,12.64778,73.1003,0.8862391,0.8003798,2.930022,233.2917,2.997082,0.2029178
2019,229,17,00,12.14739,73.09838,0.8163375,0.7354565,2.917511,232.2722,2.981678,0.2183223
2019,229,17,30,15.10078,72.95149,0.8967155,0.8113819,2.908355,235.1222,2.987661,0.2123389
2019,229,18,00,15.96366,72.96061,0.9001214,0.8142483,2.897783,244.9639,2.981258,0.2187414
2019,229,18,30,15.3299,73.00756,0.9002157,0.81442,2.770428,239.7111,2.847138,0.3528617
2019,229,19,00,14.42161,73.02559,0.9003198,0.8146183,2.806755,242.8639,2.879895,0.3201044
2019,229,19,30,13.42926,73.02612,0.9004956,0.8149077,2.924928,243.4444,2.99597,0.2040298
2019,229,20,00,13.0329,73.03761,0.9005418,0.8150084,2.954136,235.4472,3.023795,0.1762054
2019,229,20,30,12.53713,73.06779,0.9006494,0.8151767,3.007717,237.5722,3.075957,0.1240426
2019,229,21,00,12.44691,73.10397,0.9005978,0.8151461,2.921089,221.4055,2.986891,0.2131092
2019,229,21,30,11.41815,73.13123,0.9004384,0.8150054,3.044291,212.6917,3.107279,0.09272114
2019,229,22,00,10.48308,73.14915,0.9005929,0.8152568,3.130608,208.2,3.190059,0.009940669
2019,229,22,30,8.935185,73.15945,0.900746,0.815521,3.235561,206.1555,3.288053,-0.08805352
2019,229,23,00,8.65858,73.14477,0.9007201,0.8155183,3.100933,208.9472,3.149678,0.0503213
2019,229,23,30,8.388867,73.12094,0.9007176,0.8155438,3.075364,213.6389,3.122224,0.07777607
2019,230,00,00,8.542608,73.10825,0.9006819,0.8154849,3.067178,211.1639,3.114772,0.08522792
2019,230,00,30,7.467861,73.12963,0.9006696,0.8155094,3.281508,196.6028,3.32605,-0.1260495
2019,230,01,00,6.210297,73.14546,0.9006988,0.8156232,3.29693,187.1056,3.33419,-0.1341905
2019,230,01,30,6.821071,73.13522,0.9008245,0.8157473,3.208942,203.575,3.248753,-0.04875296
2019,230,02,00,7.19282,73.13821,0.9008431,0.8157537,3.162722,207.7417,3.204086,-0.004086351
2019,230,02,30,7.194016,73.14694,0.9008456,0.8157389,3.15395,210.7917,3.195206,0.004793707
2019,230,03,00,7.32456,73.13962,0.9008112,0.8157042,3.100458,214.8056,3.141757,0.05824276
2019,230,03,30,7.788034,73.13457,0.9006914,0.8155416,3.108978,219.8722,3.152981,0.04701881
2019,230,04,00,8.158463,73.13087,0.9005222,0.8152899,3.072397,214.7639,3.117954,0.08204521
2019,230,04,30,8.042551,73.13121,0.9004496,0.8152069,3.075027,217.975,3.119977,0.08002239
2019,230,05,00,8.519331,73.1236,0.9004294,0.8151605,3.114936,220.7833,3.163139,0.03686057
2019,230,05,30,8.592402,73.14391,0.9004418,0.8151681,3.074828,219.3778,3.12282,0.07718021
2019,230,06,00,9.199581,73.15831,0.9004234,0.8151354,3.064108,215.8194,3.115276,0.08472395
2019,230,06,30,10.3629,73.17331,0.9003121,0.8149448,3.041194,220.8667,3.098354,0.1016462
2019,230,07,00,11.68408,73.172,0.8998696,0.8144093,2.963664,232.3889,3.026398,0.1736017
2019,230,07,30,13.1502,73.18627,0.9004678,0.8150824,2.870747,244.7222,2.939081,0.2609186
2019,230,08,00,15.07886,73.20687,0.901335,0.8160085,2.813672,235.1083,2.890295,0.3097049
2019,230,08,30,16.51044,73.2351,0.8987182,0.8129021,2.887008,236.4917,2.972965,0.2270348
2019,230,09,00,17.32662,73.25556,0.8977689,0.8117037,2.881747,232.0806,2.971735,0.2282645
2019,230,09,30,18.1872,73.26949,0.8971086,0.8109213,2.89073,232.5,2.985419,0.214581
2019,230,10,00,19.30538,73.27846,0.8981245,0.8119138,2.861586,227.2222,2.961007,0.2389926
2019,230,10,30,20.1203,73.26408,0.897777,0.8114352,2.8896,228.0028,2.994126,0.205874
2019,230,11,00,20.92595,73.26151,0.8973252,0.8106693,2.872011,223.2889,2.979992,0.2200077
2019,230,11,30,21.51381,73.26148,0.897172,0.8104017,2.881114,223.625,2.992424,0.2075761
2019,230,12,00,22.09139,73.25907,0.8971971,0.8103325,2.877444,224.0667,2.99154,0.2084596
2019,230,12,30,22.15512,73.2802,0.8968926,0.8099554,2.874703,225.6528,2.98901,0.2109898
2019,230,13,00,22.3847,73.30203,0.897208,0.8102111,2.867205,223.3944,2.982368,0.2176319
2019,230,13,30,22.65237,73.31323,0.8973605,0.8102815,2.87375,221.1417,2.990536,0.2094634
2019,230,14,00,22.97651,73.31221,0.8976766,0.8106013,2.870633,219.6111,2.988929,0.2110706
2019,230,14,30,23.32294,73.30177,0.8978758,0.810777,2.869025,218.2667,2.989002,0.2109981
2019,230,15,00,23.68988,73.30102,0.8979502,0.8108097,2.868039,216.9611,2.989819,0.2101813
2019,230,15,30,23.7931,73.29938,0.8979042,0.8107208,2.875166,217.9472,2.997781,0.2022188
2019,230,16,00,23.44685,73.31097,0.8983771,0.8113243,2.867822,217.0889,2.988371,0.2116283
2019,230,16,30,23.33471,73.31502,0.8988361,0.8118997,2.861825,220.0639,2.981563,0.2184369
2019,230,17,00,23.15815,73.33006,0.8990507,0.8122183,2.869278,220.1194,2.988434,0.211566
2019,230,17,30,22.78607,73.34182,0.8994291,0.8128174,2.872969,222.3694,2.9904,0.2095998
2019,230,18,00,22.16078,73.35172,0.8997269,0.8132906,2.873939,222.2167,2.988247,0.2117526
2019,230,18,30,21.10811,73.37143,0.8999234,0.8136727,2.878025,221.1306,2.987156,0.2128434
2019,230,19,00,19.68808,73.39078,0.9001214,0.8140483,2.884436,222.2,2.986577,0.2134227
2019,230,19,30,17.9693,73.41142,0.9003372,0.814433,2.896597,223.1194,2.990352,0.2096475
2019,230,20,00,16.10602,73.43509,0.9005049,0.8147401,2.914797,225.1944,2.999481,0.2005184
2019,230,20,30,14.69558,73.47007,0.9006113,0.8149716,2.912394,226.5139,2.989711,0.2102895
2019,230,21,00,13.96288,73.4757,0.900738,0.8151715,2.913925,226.6778,2.987473,0.2125262
2019,230,21,30,13.79719,73.47485,0.9007736,0.815249,2.916261,226.8417,2.989005,0.2109949
2019,230,22,00,13.92947,73.47148,0.9007604,0.8152326,2.917942,228.0361,2.991418,0.2085822
2019,230,22,30,13.63611,73.46844,0.9006972,0.8151605,2.920075,229.3944,2.992074,0.2079253
2019,230,23,00,14.32956,73.49006,0.9002888,0.8146676,2.915525,228.9028,2.991022,0.2089783
2019,230,23,30,13.55111,73.49218,0.9004519,0.8148882,2.94078,229.5945,3.012846,0.1871544
2019,231,00,00,13.32709,73.49835,0.9004309,0.8148909,2.927347,229.9833,2.99791,0.2020901
2019,231,00,30,13.06997,73.49719,0.9003748,0.814837,2.923111,231.0861,2.99223,0.2077699
2019,231,01,00,12.36724,73.49593,0.9004977,0.8150197,2.934305,230.7472,2.999996,0.2000035
2019,231,01,30,10.87193,73.4854,0.9004096,0.8149834,2.93625,233.9806,2.994111,0.2058891
2019,231,02,00,10.58187,73.47493,0.9003383,0.8149427,2.937589,234.3694,2.993948,0.2060515
2019,231,02,30,10.77763,73.47625,0.9003085,0.8149132,2.936177,236.5667,2.993543,0.2064566
2019,231,03,00,10.73853,73.49631,0.9003083,0.814903,2.937833,237.8778,2.995024,0.2049761
2019,231,03,30,10.27164,73.52173,0.9004403,0.8151052,2.942269,235.375,2.997073,0.2029273
2019,231,04,00,11.06006,73.53344,0.900373,0.8149945,2.94793,228.7472,3.007021,0.1929793
2019,231,04,30,11.19589,73.54435,0.9004006,0.8150075,2.944266,230.4333,3.004,0.1959999
2019,231,05,00,11.71266,73.5549,0.9003282,0.8149012,2.937439,231.8833,2.999754,0.2002459
2019,231,05,30,11.62928,73.56519,0.90038,0.8149573,2.940847,234.3639,3.002796,0.1972037
2019,231,06,00,11.67078,73.5842,0.9002746,0.8148354,2.949,232.9083,3.011341,0.1886587
2019,231,06,30,12.00015,73.59823,0.9002168,0.8147773,2.941058,233.1944,3.004965,0.1950346
2019,231,07,00,14.31948,73.62433,0.9000034,0.8144366,2.933619,235.3861,3.009521,0.1904786
2019,231,07,30,16.85097,73.63667,0.9010349,0.81554,2.906394,235.2694,2.994664,0.2053362
2019,231,08,00,19.05321,73.64106,0.9014161,0.8157828,2.882483,228.0722,2.981325,0.218675
2019,231,08,30,20.31524,73.64597,0.8981422,0.8119799,2.875067,218.2417,2.980058,0.2199412
2019,231,09,00,21.1165,73.6578,0.8968747,0.8103856,2.880475,215.6278,2.989743,0.2102571
2019,231,09,30,21.8629,73.66325,0.8955955,0.8088824,2.877064,212.3361,2.989987,0.2100128
2019,231,10,00,22.11329,73.67243,0.897639,0.811048,2.872686,215.2306,2.986703,0.2132964
2019,231,10,30,22.85536,73.67367,0.897405,0.8106835,2.869522,210.8167,2.987161,0.2128391
2019,231,11,00,23.25653,73.67381,0.8966255,0.8096183,2.866347,210.5611,2.985877,0.2141234
2019,231,11,30,23.99124,73.66943,0.8967708,0.8096331,2.864328,210.9667,2.987468,0.2125324
2019,231,12,00,23.84066,73.66092,0.8960001,0.8087122,2.863827,212.7361,2.986192,0.2138082
2019,231,12,30,24.18989,73.64803,0.8959363,0.8085964,2.872653,212.0917,2.997147,0.2028526
2019,231,13,00,23.94966,73.632,0.8965127,0.8092461,2.857477,213.2389,2.980106,0.2198941
2019,231,13,30,23.96272,73.62067,0.8974625,0.8103728,2.86488,212.6,2.987902,0.2120972
2019,231,14,00,25.11128,73.61014,0.897229,0.8098675,2.857783,209.675,2.986254,0.2137458
2019,231,14,30,25.0501,73.6021,0.8969789,0.8095223,2.860628,209.4972,2.98892,0.2110794
2019,231,15,00,24.22196,73.60062,0.8976759,0.810491,2.864814,212.2556,2.989134,0.2108656
2019,231,15,30,24.82881,73.60221,0.8974635,0.8101366,2.860672,209.9611,2.987858,0.2121422
2019,231,16,00,24.51841,73.59737,0.8977964,0.8105601,2.861869,209.3944,2.987548,0.2124519
2019,231,16,30,24.33747,73.59875,0.8983092,0.8112321,2.863819,211.6417,2.988677,0.2113224
2019,231,17,00,23.91925,73.60003,0.8989973,0.8121388,2.864794,210.5972,2.987593,0.2124066
2019,231,17,30,23.60134,73.60375,0.8992261,0.8125589,2.876408,211.8722,2.998098,0.2019015
2019,231,18,00,22.8908,73.59779,0.8995082,0.8130264,2.871211,212.9528,2.989098,0.2109018
2019,231,18,30,21.5745,73.59866,0.8998379,0.8135717,2.875183,214.0083,2.98657,0.2134296
2019,231,19,00,19.65613,73.60883,0.9001492,0.8141094,2.885019,216.475,2.987013,0.2129865
2019,231,19,30,17.243,73.62283,0.9004212,0.8146073,2.895611,221.8944,2.985604,0.2143958
2019,231,20,00,16.36236,73.64274,0.9007667,0.8151053,2.900508,219.2111,2.986119,0.2138813
2019,231,20,30,16.09752,73.66981,0.9007141,0.8150659,2.903953,218.0889,2.988297,0.2117034
2019,231,21,00,15.08707,73.67517,0.9006796,0.8150755,2.911161,219.225,2.990475,0.209525
2019,231,21,30,13.97606,73.6737,0.9006143,0.8150548,2.916508,219.4806,2.990188,0.2098117
2019,231,22,00,12.97991,73.67096,0.9005098,0.8149942,2.921394,220.425,2.99,0.2099999
2019,231,22,30,13.08812,73.66645,0.9004928,0.8149866,2.924442,221.0083,2.993685,0.2063151
2019,231,23,00,12.35667,73.66196,0.9004804,0.814993,2.927861,220.7722,2.993353,0.2066467
2019,231,23,30,12.94281,73.66396,0.9006858,0.8152458,2.924914,220.3139,2.9934,0.2065993
2019,232,00,00,14.26307,73.65703,0.9005715,0.8150281,2.929014,219.6722,3.004514,0.1954855
2019,232,00,30,13.75748,73.65855,0.9003814,0.8148081,2.918461,220.3333,2.991054,0.2089462
2019,232,01,00,13.62127,73.66288,0.9003615,0.8148084,2.919783,222.9528,2.991699,0.2083012
2019,232,01,30,13.90789,73.66399,0.900315,0.8147494,2.919353,224.7,2.992751,0.2072487
2019,232,02,00,13.66935,73.66448,0.8365649,0.7516539,2.923122,224.5972,2.995368,0.2046319
2019,232,02,30,13.40565,73.67506,0.9004575,0.8149528,2.925303,225.3694,2.996226,0.2037741
2019,232,03,00,13.30012,73.69027,0.9003382,0.8148285,2.924925,224.4556,2.995288,0.2047115
2019,232,03,30,13.10431,73.69853,0.9004451,0.8149751,2.924664,224.8778,2.993997,0.2060031
2019,232,04,00,13.26902,73.70314,0.9003959,0.8149161,2.924878,226.0222,2.995076,0.2049233
2019,232,04,30,10.90311,73.72285,0.9001325,0.8146716,2.937483,226.2694,2.99553,0.2044696
2019,232,05,00,10.94292,73.73046,0.900335,0.814989,2.936066,226.2833,2.994301,0.2056989
2019,232,05,30,10.96225,73.74227,0.9003273,0.8149633,2.936553,227.5611,2.994898,0.205102
2019,232,06,00,11.69809,73.75165,0.9004892,0.8151417,2.935211,229.45,2.997404,0.2025956
2019,232,06,30,13.22895,73.77333,0.9004047,0.8149691,2.9188,229.7,2.988653,0.2113467
2019,232,07,00,15.34418,73.79707,0.900285,0.814757,2.915128,231.925,2.995879,0.2041209
2019,232,07,30,17.87371,73.8139,0.9016508,0.8162038,2.901233,232.55,2.994634,0.2053656
2019,232,08,00,20.32649,73.82438,0.9017119,0.8160667,2.884205,225.7389,2.989591,0.2104092
2019,232,08,30,21.74673,73.82834,0.8979972,0.8117073,2.880314,221.0417,2.992769,0.2072313
2019,232,09,00,23.0095,73.82339,0.8964549,0.8097545,2.870261,212.9055,2.988708,0.2112924
2019,232,09,30,22.9184,73.82491,0.8963037,0.809539,2.870736,212.7611,2.988741,0.2112587
2019,232,10,00,23.34194,73.82775,0.8980259,0.811303,2.867728,207.1139,2.987745,0.2122549
2019,232,10,30,24.13101,73.82145,0.8972942,0.810377,2.866061,208.7,2.989979,0.2100213
2019,232,11,00,23.89908,73.81361,0.8965666,0.8094661,2.863319,208.4806,2.985952,0.2140476
2019,232,11,30,24.51672,73.80169,0.8962986,0.8090363,2.869969,209.0694,2.996,0.2040006
2019,232,12,00,24.38125,73.79018,0.8960016,0.8086965,2.862119,211.8139,2.987123,0.212877
2019,232,12,30,24.8113,73.78751,0.8959787,0.8085989,2.862303,211.0861,2.989474,0.2105263
2019,232,13,00,25.47056,73.78418,0.8962597,0.8087664,2.854005,212.4861,2.984101,0.2158993
2019,232,13,30,24.78024,73.7637,0.8972339,0.8100047,2.853616,212.8278,2.980256,0.2197438
2019,232,14,00,25.02063,73.7327,0.897315,0.810078,2.859791,212.0028,2.987896,0.2121039
2019,232,14,30,25.37589,73.70291,0.8974792,0.8101764,2.857483,211.7556,2.987265,0.2127344
2019,232,15,00,26.20127,73.67275,0.8973072,0.8098359,2.855036,209.1139,2.988827,0.2111723
2019,232,15,30,26.09316,73.63152,0.8971598,0.8096649,2.854594,208.5472,2.987826,0.2121737
2019,232,16,00,25.72253,73.61421,0.8979055,0.8106222,2.856305,207.7111,2.987768,0.2122315
2019,232,16,30,26.25494,73.61143,0.8982624,0.810952,2.855794,210.5778,2.989893,0.210107
2019,232,17,00,25.49538,73.61144,0.8983977,0.8112578,2.859994,209.9444,2.990484,0.2095163
2019,232,17,30,24.11919,73.59547,0.899281,0.8125852,2.863077,210.1111,2.986809,0.2131913
2019,232,18,00,23.68907,73.57933,0.8993472,0.8126791,2.868919,220.0945,2.990728,0.2092722
2019,232,18,30,21.62117,73.58971,0.8994859,0.8130774,2.876164,227.2861,2.98782,0.2121795
2019,232,19,00,19.50595,73.61369,0.8997128,0.8136194,2.885867,230.3306,2.987128,0.212872
2019,232,19,30,17.64549,73.63374,0.8999295,0.8140528,2.895044,233.15,2.987088,0.2129114
2019,232,20,00,16.8269,73.64761,0.9000012,0.8142218,2.899464,237.0417,2.987437,0.2125634
2019,232,20,30,17.59563,73.68329,0.8998262,0.8139722,2.895814,238.1833,2.987628,0.2123716
2019,232,21,00,17.06601,73.70504,0.8996814,0.8138346,2.898236,239.4944,2.987403,0.2125972
2019,232,21,30,16.61107,73.68642,0.89961,0.8138096,2.89913,240.6861,2.985981,0.2140183
2019,232,22,00,15.80324,73.67063,0.8995381,0.8138269,2.906119,240.75,2.989002,0.2109979
2019,232,22,30,14.66301,73.68253,0.8995177,0.8138528,2.9108,243.6194,2.987906,0.212094
2019,232,23,00,13.97666,73.67686,0.8993081,0.8137026,2.918039,252.0945,2.991763,0.2082374
2019,232,23,30,13.25603,73.64996,0.8988501,0.81326,2.920672,254.8889,2.990702,0.2092975
2019,233,00,00,12.21582,73.64331,0.8984538,0.8128917,2.928058,253.2972,2.992818,0.2071821
2019,233,00,30,11.29116,73.64394,0.8708503,0.7805997,2.924992,254.9806,2.984833,0.2151663
2019,233,01,00,10.60905,73.63783,0.400502,0.3428484,2.929728,257.0833,2.98608,0.2139196
2019,233,01,30,9.824273,73.62862,0.1949401,0.1972858,2.936303,256.4833,2.98864,0.2113596
2019,233,02,00,9.149671,73.61671,0.1638981,0.1790828,2.938186,259.9722,2.986991,0.213009
2019,233,02,30,8.999196,73.59408,0.1651635,0.1815711,2.939878,257.3528,2.987914,0.2120861
2019,233,03,00,9.444386,73.60194,0.1346911,0.1442855,2.969819,260.3306,3.020733,0.1792666
2019,233,03,30,9.355244,73.59472,0.1671572,0.1848183,2.997116,269.9889,3.048011,0.1519887
2019,233,04,00,9.182125,73.59895,0.1941443,0.2100604,3.000658,259.9361,3.050673,0.1493273
2019,233,04,30,10.14399,73.60896,0.5689641,0.5397189,2.973658,247.6167,3.028368,0.1716314
2019,233,05,00,10.54615,73.60699,0.8993285,0.813958,2.956442,241.9611,3.012976,0.1870237
2019,233,05,30,11.29877,73.61004,0.8989398,0.8134292,2.948389,236.2556,3.008749,0.1912507
2019,233,06,00,11.67304,73.61311,0.8988431,0.813291,2.944431,233.1889,3.006688,0.1933123
2019,233,06,30,12.77983,73.60458,0.8988817,0.8133081,2.930014,233.1917,2.997771,0.2022287
2019,233,07,00,14.90394,73.61035,0.8986587,0.8129963,2.922503,239.325,3.001163,0.1988365
2019,233,07,30,17.43913,73.61171,0.8999975,0.8143787,2.906,240.65,2.99732,0.20268
2019,233,08,00,18.32148,73.6261,0.9001331,0.8144187,2.900286,237.1944,2.995975,0.2040252
2019,233,08,30,19.61611,73.63035,0.8971429,0.8109612,2.880914,225.6944,2.982559,0.2174411
2019,233,09,00,19.91398,73.65377,0.8956486,0.8090815,2.889578,224.4055,2.993044,0.2069559
2019,233,09,30,19.8158,73.66092,0.895144,0.8085268,2.888225,226.1083,2.991152,0.2088479
2019,233,10,00,20.58848,73.64861,0.8972059,0.8107432,2.875822,226.2,2.982233,0.2177667
2019,233,10,30,20.69936,73.65423,0.8963743,0.8096722,2.868297,224.175,2.974992,0.2250078
2019,233,11,00,20.84354,73.66256,0.8960722,0.8091455,2.865927,224.1139,2.973262,0.2267379
2019,233,11,30,21.57444,73.63836,0.8960651,0.8090267,2.859158,224.2917,2.969922,0.230078
2019,233,12,00,22.73916,73.60658,0.8964354,0.8094015,2.885069,230.225,3.002733,0.1972673
